    0.000
 5104.594
 3243.533
  334.688
 1001.087
 1196.262
   98.454
  442.108
  841.778
  217.374
  430.040
  864.852
  188.813
  -72.734
  501.296
  461.105
   71.469
   70.753
   71.361
   74.276
   74.189
 -196.339
  -83.452
  482.944
  398.414
  -53.527
  121.375
  329.883
   75.935
   54.537
  324.959
  326.200
  -13.870
 -417.940
 -331.607
  254.349
  260.002
 -315.630
 -147.624
  422.972
  181.009
 -237.466
 -175.964
 -318.364
 -486.266
 -100.984
   97.668
 -155.684
  -32.808
  299.619
  206.138
   63.635
  131.644
   51.696
  -88.957
   12.936
  208.060
  226.144
   28.766
 -158.347
 -159.963
 -139.184
  -87.077
  156.754
  188.000
 -162.695
 -207.846
   92.957
   86.315
   26.217
  236.914
  151.873
 -155.707
  -64.184
   62.007
 -101.496
  -76.077
   11.869
 -205.532
 -210.616
  192.689
  386.987
  214.478
  -38.586
 -172.282
   20.115
  279.139
  195.405
  226.186
  619.047
  575.772
   30.718
 -133.686
   35.107
    6.549
  -29.977
  -39.870
 -273.672
 -325.429
   86.513
  363.288
  158.477
  -89.178
  -58.135
   85.836
  148.155
  146.277
   79.507
 -123.451
 -258.086
 -104.492
   25.853
  -55.034
    0.150
   93.198
  -85.267
  -47.175
  343.851
  306.066
  -20.980
  168.256
  463.582
  284.501
   48.933
 -116.240
 -328.565
 -160.132
  172.520
    0.000
